state,hour_utc,weekday,spread_bucket,n,best_pf,sl_mult,tp_mult,step_pips,lock_pips,max_hold_sec,n_trades,pf_h180,pf_h300,pf_h600,pf_h900,tr_h180,tr_h300,tr_h600,tr_h900,error
NEUTRAL,14,4,low,15762,1.246362216723697,3.0,1.0,0.4,0.5,900,5254,1.246362216723697,1.246362216723697,1.246362216723697,1.246362216723697,5254,5254,5254,5254,
TRENDBURST,18,0,mid,1345,1.2416672071865524,3.0,1.0,0.4,0.5,900,448,1.2416672071865524,1.2416672071865524,1.2416672071865524,1.2416672071865524,448,448,448,448,
TRENDBURST,17,3,low,6036,1.2382506725076179,3.0,1.0,0.4,0.5,900,2012,1.2382506725076179,1.2382506725076179,1.2382506725076179,1.2382506725076179,2012,2012,2012,2012,
DEAD,19,3,low,236,1.2375078693989143,3.0,1.0,0.4,0.5,900,79,1.2375078693989143,1.2375078693989143,1.2375078693989143,1.2375078693989143,79,79,79,79,
BREAKOUT,2,1,xhigh,611,1.2372390801541078,3.0,1.0,0.4,0.5,900,204,1.2372390801541078,1.2372390801541078,1.2372390801541078,1.2372390801541078,204,204,204,204,
BREAKOUT,8,2,high,6748,1.2323347515337144,3.0,1.0,0.4,0.5,900,2249,1.2323347515337144,1.2323347515337144,1.2323347515337144,1.2323347515337144,2249,2249,2249,2249,
TRENDBURST,11,0,high,1795,1.2296310051521244,3.0,1.0,0.4,0.5,900,598,1.2296310051521244,1.2296310051521244,1.2296310051521244,1.2296310051521244,598,598,598,598,
BREAKOUT,15,2,high,6951,1.2289268518485814,3.0,1.0,0.4,0.5,900,2317,1.2289268518485814,1.2289268518485814,1.2289268518485814,1.2289268518485814,2317,2317,2317,2317,
DEAD,23,0,mid,418,1.2286606076984703,3.0,1.0,0.4,0.5,900,139,1.2286606076984703,1.2286606076984703,1.2286606076984703,1.2286606076984703,139,139,139,139,
BREAKOUT,13,0,high,6678,1.2261754384526362,3.0,1.0,0.4,0.5,900,2226,1.2261754384526362,1.2261754384526362,1.2261754384526362,1.2261754384526362,2226,2226,2226,2226,
NEUTRAL,5,1,xhigh,654,1.2259211105562142,3.0,1.0,0.4,0.5,900,218,1.2259211105562142,1.2259211105562142,1.2259211105562142,1.2259211105562142,218,218,218,218,
TRENDBURST,1,0,mid,1097,1.2254269420392858,3.0,1.0,0.4,0.5,900,366,1.2254269420392858,1.2254269420392858,1.2254269420392858,1.2254269420392858,366,366,366,366,
NEUTRAL,1,0,xhigh,2097,1.2248761915730537,3.0,1.0,0.4,0.5,900,699,1.2248761915730537,1.2248761915730537,1.2248761915730537,1.2248761915730537,699,699,699,699,
SQUEEZE,5,4,mid,552,1.2230581007468504,3.0,1.0,0.4,0.5,900,184,1.2230581007468504,1.2230581007468504,1.2230581007468504,1.2230581007468504,184,184,184,184,
SQUEEZE,22,3,high,1504,1.2215074716038183,3.0,1.0,0.4,0.5,900,501,1.2215074716038183,1.2215074716038183,1.2215074716038183,1.2215074716038183,501,501,501,501,
TRENDBURST,16,0,low,6182,1.2209935118281003,3.0,1.0,0.4,0.5,900,2061,1.2209935118281003,1.2209935118281003,1.2209935118281003,1.2209935118281003,2061,2061,2061,2061,
TRENDBURST,5,3,high,2426,1.2208094447742563,3.0,1.0,0.4,0.5,900,809,1.2208094447742563,1.2208094447742563,1.2208094447742563,1.2208094447742563,809,809,809,809,
BREAKOUT,16,4,mid,4388,1.2159696552095192,3.0,1.0,0.4,0.5,900,1463,1.2159696552095192,1.2159696552095192,1.2159696552095192,1.2159696552095192,1463,1463,1463,1463,
TRENDBURST,2,0,low,6519,1.213541974830535,3.0,1.0,0.4,0.5,900,2173,1.213541974830535,1.213541974830535,1.213541974830535,1.213541974830535,2173,2173,2173,2173,
BREAKOUT,3,1,low,6980,1.2134166951264935,3.0,1.0,0.4,0.5,900,2327,1.2134166951264935,1.2134166951264935,1.2134166951264935,1.2134166951264935,2327,2327,2327,2327,
NEUTRAL,17,2,mid,5728,1.2133698390557506,3.0,1.0,0.4,0.5,900,1909,1.2133698390557506,1.2133698390557506,1.2133698390557506,1.2133698390557506,1909,1909,1909,1909,
NEUTRAL,9,2,high,9942,1.212636971145544,3.0,1.0,0.4,0.5,900,3314,1.212636971145544,1.212636971145544,1.212636971145544,1.212636971145544,3314,3314,3314,3314,
TRENDBURST,22,2,xhigh,598,1.2111813362235417,3.0,1.0,0.4,0.5,900,199,1.2111813362235417,1.2111813362235417,1.2111813362235417,1.2111813362235417,199,199,199,199,
SQUEEZE,3,0,high,397,1.2106808768726873,3.0,1.0,0.4,0.5,900,132,1.2106808768726873,1.2106808768726873,1.2106808768726873,1.2106808768726873,132,132,132,132,
SQUEEZE,2,0,mid,489,1.2104255117572658,3.0,1.0,0.4,0.5,900,163,1.2104255117572658,1.2104255117572658,1.2104255117572658,1.2104255117572658,163,163,163,163,
NEUTRAL,19,1,high,13377,1.2100708038929262,3.0,1.0,0.4,0.5,900,4459,1.2100708038929262,1.2100708038929262,1.2100708038929262,1.2100708038929262,4459,4459,4459,4459,
SQUEEZE,22,6,mid,1666,1.2078388568267915,3.0,1.0,0.4,0.5,900,555,1.2078388568267915,1.2078388568267915,1.2078388568267915,1.2078388568267915,555,555,555,555,
TRENDBURST,17,1,mid,1455,1.207248595743596,3.0,1.0,0.4,0.5,900,485,1.207248595743596,1.207248595743596,1.207248595743596,1.207248595743596,485,485,485,485,
BREAKOUT,6,3,high,7487,1.2061838308078756,3.0,1.0,0.4,0.5,900,2496,1.2061838308078756,1.2061838308078756,1.2061838308078756,1.2061838308078756,2496,2496,2496,2496,
BREAKOUT,11,1,low,16218,1.2057114489483123,3.0,1.0,0.4,0.5,900,5406,1.2057114489483123,1.2057114489483123,1.2057114489483123,1.2057114489483123,5406,5406,5406,5406,
BREAKOUT,5,1,low,8380,1.205093251565843,3.0,1.0,0.4,0.5,900,2793,1.205093251565843,1.205093251565843,1.205093251565843,1.205093251565843,2793,2793,2793,2793,
TRENDBURST,6,3,mid,1365,1.2042562063325182,3.0,1.0,0.4,0.5,900,455,1.2042562063325182,1.2042562063325182,1.2042562063325182,1.2042562063325182,455,455,455,455,
TRENDBURST,1,3,high,2370,1.2023262084569262,3.0,1.0,0.4,0.5,900,790,1.2023262084569262,1.2023262084569262,1.2023262084569262,1.2023262084569262,790,790,790,790,
SQUEEZE,3,1,high,325,1.2021856172285605,3.0,1.0,0.4,0.5,900,108,1.2021856172285605,1.2021856172285605,1.2021856172285605,1.2021856172285605,108,108,108,108,
TRENDBURST,23,3,mid,1974,1.2010818608205616,3.0,1.0,0.4,0.5,900,658,1.2010818608205616,1.2010818608205616,1.2010818608205616,1.2010818608205616,658,658,658,658,
BREAKOUT,22,3,xhigh,1605,1.201041822935445,3.0,1.0,0.4,0.5,900,535,1.201041822935445,1.201041822935445,1.201041822935445,1.201041822935445,535,535,535,535,
NEUTRAL,7,0,high,11069,1.2001751788811064,3.0,1.0,0.4,0.5,900,3690,1.2001751788811064,1.2001751788811064,1.2001751788811064,1.2001751788811064,3690,3690,3690,3690,
BREAKOUT,21,1,mid,1825,1.1996298497737006,3.0,1.0,0.4,0.5,900,608,1.1996298497737006,1.1996298497737006,1.1996298497737006,1.1996298497737006,608,608,608,608,
BREAKOUT,21,1,xhigh,1726,1.1982918747400824,3.0,1.0,0.4,0.5,900,575,1.1982918747400824,1.1982918747400824,1.1982918747400824,1.1982918747400824,575,575,575,575,
TRENDBURST,0,4,mid,1307,1.1979068929778915,3.0,1.0,0.4,0.5,900,436,1.1979068929778915,1.1979068929778915,1.1979068929778915,1.1979068929778915,436,436,436,436,
TRENDBURST,11,0,mid,1468,1.1974494897804917,3.0,1.0,0.4,0.5,900,489,1.1974494897804917,1.1974494897804917,1.1974494897804917,1.1974494897804917,489,489,489,489,
TRENDBURST,3,1,low,6175,1.196594678612418,3.0,1.0,0.4,0.5,900,2058,1.196594678612418,1.196594678612418,1.196594678612418,1.196594678612418,2058,2058,2058,2058,
NEUTRAL,6,0,mid,5302,1.1957077457864826,3.0,1.0,0.4,0.5,900,1767,1.1957077457864826,1.1957077457864826,1.1957077457864826,1.1957077457864826,1767,1767,1767,1767,
TRENDBURST,13,4,low,4645,1.1955537573406467,3.0,1.0,0.4,0.5,900,1548,1.1955537573406467,1.1955537573406467,1.1955537573406467,1.1955537573406467,1548,1548,1548,1548,
SQUEEZE,15,0,low,961,1.1939832294448596,3.0,1.0,0.4,0.5,900,320,1.1939832294448596,1.1939832294448596,1.1939832294448596,1.1939832294448596,320,320,320,320,
BREAKOUT,4,2,high,7378,1.1931271898867244,3.0,1.0,0.4,0.5,900,2459,1.1931271898867244,1.1931271898867244,1.1931271898867244,1.1931271898867244,2459,2459,2459,2459,
TRENDBURST,4,4,mid,1395,1.1914219738032101,3.0,1.0,0.4,0.5,900,465,1.1914219738032101,1.1914219738032101,1.1914219738032101,1.1914219738032101,465,465,465,465,
BREAKOUT,22,0,mid,3023,1.190778329495098,3.0,1.0,0.4,0.5,900,1008,1.190778329495098,1.190778329495098,1.190778329495098,1.190778329495098,1008,1008,1008,1008,
NEUTRAL,22,6,mid,8154,1.1882859210585164,3.0,1.0,0.4,0.5,900,2718,1.1882859210585164,1.1882859210585164,1.1882859210585164,1.1882859210585164,2718,2718,2718,2718,
BREAKOUT,18,1,low,12918,1.1873116297977278,3.0,1.0,0.4,0.5,900,4306,1.1873116297977278,1.1873116297977278,1.1873116297977278,1.1873116297977278,4306,4306,4306,4306,
SQUEEZE,20,3,high,327,1.1859349887564814,3.0,1.0,0.4,0.5,900,109,1.1859349887564814,1.1859349887564814,1.1859349887564814,1.1859349887564814,109,109,109,109,
TRENDBURST,20,3,high,2217,1.185160921320191,3.0,1.0,0.4,0.5,900,739,1.185160921320191,1.185160921320191,1.185160921320191,1.185160921320191,739,739,739,739,
BREAKOUT,16,0,mid,4056,1.1844087469300943,3.0,1.0,0.4,0.5,900,1352,1.1844087469300943,1.1844087469300943,1.1844087469300943,1.1844087469300943,1352,1352,1352,1352,
DEAD,20,4,low,361,1.183916572500908,3.0,1.0,0.4,0.5,900,120,1.183916572500908,1.183916572500908,1.183916572500908,1.183916572500908,120,120,120,120,
NEUTRAL,6,4,mid,5347,1.180653577976441,3.0,1.0,0.4,0.5,900,1782,1.180653577976441,1.180653577976441,1.180653577976441,1.180653577976441,1782,1782,1782,1782,
NEUTRAL,0,2,low,15000,1.1803739544242546,3.0,1.0,0.4,0.5,900,5000,1.1803739544242546,1.1803739544242546,1.1803739544242546,1.1803739544242546,5000,5000,5000,5000,
TRENDBURST,3,3,mid,1288,1.1791087520162762,3.0,1.0,0.4,0.5,900,429,1.1791087520162762,1.1791087520162762,1.1791087520162762,1.1791087520162762,429,429,429,429,
TRENDBURST,0,1,xhigh,244,1.1788025770889903,3.0,1.0,0.4,0.5,900,81,1.1788025770889903,1.1788025770889903,1.1788025770889903,1.1788025770889903,81,81,81,81,
TRENDBURST,15,2,low,4934,1.178565829391649,3.0,1.0,0.4,0.5,900,1645,1.178565829391649,1.178565829391649,1.178565829391649,1.178565829391649,1645,1645,1645,1645,
SQUEEZE,4,0,low,5883,1.1785353014999076,3.0,1.0,0.4,0.5,900,1961,1.1785353014999076,1.1785353014999076,1.1785353014999076,1.1785353014999076,1961,1961,1961,1961,
NEUTRAL,3,2,xhigh,1205,1.1785068786320696,3.0,1.0,0.4,0.5,900,402,1.1785068786320696,1.1785068786320696,1.1785068786320696,1.1785068786320696,402,402,402,402,
NEUTRAL,21,6,mid,1822,1.1779037355433544,3.0,1.0,0.4,0.5,900,607,1.1779037355433544,1.1779037355433544,1.1779037355433544,1.1779037355433544,607,607,607,607,
TRENDBURST,20,2,high,2221,1.176410038259364,3.0,1.0,0.4,0.5,900,740,1.176410038259364,1.176410038259364,1.176410038259364,1.176410038259364,740,740,740,740,
BREAKOUT,18,0,xhigh,263,1.175346813377184,3.0,1.0,0.4,0.5,900,88,1.175346813377184,1.175346813377184,1.175346813377184,1.175346813377184,88,88,88,88,
NEUTRAL,4,0,mid,4499,1.1733349312491657,3.0,1.0,0.4,0.5,900,1500,1.1733349312491657,1.1733349312491657,1.1733349312491657,1.1733349312491657,1500,1500,1500,1500,
NEUTRAL,18,0,xhigh,567,1.1728760180295204,3.0,1.0,0.4,0.5,900,189,1.1728760180295204,1.1728760180295204,1.1728760180295204,1.1728760180295204,189,189,189,189,
TRENDBURST,17,0,mid,1517,1.1708013188098612,3.0,1.0,0.4,0.5,900,506,1.1708013188098612,1.1708013188098612,1.1708013188098612,1.1708013188098612,506,506,506,506,
NEUTRAL,20,1,high,12299,1.1703216476928937,3.0,1.0,0.4,0.5,900,4100,1.1703216476928937,1.1703216476928937,1.1703216476928937,1.1703216476928937,4100,4100,4100,4100,
NEUTRAL,16,3,high,12738,1.1695361352478562,3.0,1.0,0.4,0.5,900,4246,1.1695361352478562,1.1695361352478562,1.1695361352478562,1.1695361352478562,4246,4246,4246,4246,
NEUTRAL,16,3,mid,5699,1.168411285084661,3.0,1.0,0.4,0.5,900,1900,1.168411285084661,1.168411285084661,1.168411285084661,1.168411285084661,1900,1900,1900,1900,
NEUTRAL,21,4,mid,2266,1.1682477786574008,3.0,1.0,0.4,0.5,900,755,1.1682477786574008,1.1682477786574008,1.1682477786574008,1.1682477786574008,755,755,755,755,
TRENDBURST,4,3,high,2727,1.1657697488889986,3.0,1.0,0.4,0.5,900,909,1.1657697488889986,1.1657697488889986,1.1657697488889986,1.1657697488889986,909,909,909,909,
BREAKOUT,23,0,high,8092,1.1656660312033285,3.0,1.0,0.4,0.5,900,2697,1.1656660312033285,1.1656660312033285,1.1656660312033285,1.1656660312033285,2697,2697,2697,2697,
TRENDBURST,6,2,high,2311,1.1646091193850117,3.0,1.0,0.4,0.5,900,770,1.1646091193850117,1.1646091193850117,1.1646091193850117,1.1646091193850117,770,770,770,770,
BREAKOUT,13,2,high,6986,1.1639624919125784,3.0,1.0,0.4,0.5,900,2329,1.1639624919125784,1.1639624919125784,1.1639624919125784,1.1639624919125784,2329,2329,2329,2329,
DEAD,4,0,low,1050,1.1620899443508157,3.0,1.0,0.4,0.5,900,350,1.1620899443508157,1.1620899443508157,1.1620899443508157,1.1620899443508157,350,350,350,350,
TRENDBURST,5,3,mid,1315,1.16131575510933,3.0,1.0,0.4,0.5,900,438,1.16131575510933,1.16131575510933,1.16131575510933,1.16131575510933,438,438,438,438,
SQUEEZE,15,3,low,425,1.1593819320674004,3.0,1.0,0.4,0.5,900,142,1.1593819320674004,1.1593819320674004,1.1593819320674004,1.1593819320674004,142,142,142,142,
SQUEEZE,22,2,high,1430,1.1592114505576854,3.0,1.0,0.4,0.5,900,477,1.1592114505576854,1.1592114505576854,1.1592114505576854,1.1592114505576854,477,477,477,477,
TRENDBURST,11,4,mid,1565,1.1592109942975706,3.0,1.0,0.4,0.5,900,522,1.1592109942975706,1.1592109942975706,1.1592109942975706,1.1592109942975706,522,522,522,522,
TRENDBURST,9,4,mid,1421,1.1585987023108346,3.0,1.0,0.4,0.5,900,474,1.1585987023108346,1.1585987023108346,1.1585987023108346,1.1585987023108346,474,474,474,474,
NEUTRAL,18,3,high,12883,1.157160669477524,3.0,1.0,0.4,0.5,900,4294,1.157160669477524,1.157160669477524,1.157160669477524,1.157160669477524,4294,4294,4294,4294,
NEUTRAL,2,2,xhigh,1629,1.1549548563395644,3.0,1.0,0.4,0.5,900,543,1.1549548563395644,1.1549548563395644,1.1549548563395644,1.1549548563395644,543,543,543,543,
BREAKOUT,3,1,xhigh,524,1.1542004582602914,3.0,1.0,0.4,0.5,900,175,1.1542004582602914,1.1542004582602914,1.1542004582602914,1.1542004582602914,175,175,175,175,
NEUTRAL,15,1,mid,6719,1.1500322657083,3.0,1.0,0.4,0.5,900,2240,1.1500322657083,1.1500322657083,1.1500322657083,1.1500322657083,2240,2240,2240,2240,
SQUEEZE,3,1,low,5568,1.1493040880858052,3.0,1.0,0.4,0.5,900,1856,1.1493040880858052,1.1493040880858052,1.1493040880858052,1.1493040880858052,1856,1856,1856,1856,
NEUTRAL,13,4,low,15801,1.148432972221411,3.0,1.0,0.4,0.5,900,5267,1.148432972221411,1.148432972221411,1.148432972221411,1.148432972221411,5267,5267,5267,5267,
NEUTRAL,22,0,mid,9853,1.1465682289672778,3.0,1.0,0.4,0.5,900,3284,1.1465682289672778,1.1465682289672778,1.1465682289672778,1.1465682289672778,3284,3284,3284,3284,
TRENDBURST,23,6,low,4048,1.146415655186381,3.0,1.0,0.4,0.5,900,1349,1.146415655186381,1.146415655186381,1.146415655186381,1.146415655186381,1349,1349,1349,1349,
SQUEEZE,14,3,low,241,1.145409228097522,3.0,1.0,0.4,0.5,900,80,1.145409228097522,1.145409228097522,1.145409228097522,1.145409228097522,80,80,80,80,
SQUEEZE,22,2,xhigh,433,1.145365261145271,3.0,1.0,0.4,0.5,900,144,1.145365261145271,1.145365261145271,1.145365261145271,1.145365261145271,144,144,144,144,
NEUTRAL,22,0,high,15411,1.1449632290710572,3.0,1.0,0.4,0.5,900,5137,1.1449632290710572,1.1449632290710572,1.1449632290710572,1.1449632290710572,5137,5137,5137,5137,
TRENDBURST,23,1,low,3822,1.1445012683547442,3.0,1.0,0.4,0.5,900,1274,1.1445012683547442,1.1445012683547442,1.1445012683547442,1.1445012683547442,1274,1274,1274,1274,
NEUTRAL,23,1,mid,7122,1.144477147674384,3.0,1.0,0.4,0.5,900,2374,1.144477147674384,1.144477147674384,1.144477147674384,1.144477147674384,2374,2374,2374,2374,
SQUEEZE,10,4,low,1368,1.144404871047892,3.0,1.0,0.4,0.5,900,456,1.144404871047892,1.144404871047892,1.144404871047892,1.144404871047892,456,456,456,456,
NEUTRAL,17,0,mid,6120,1.1430573149857148,3.0,1.0,0.4,0.5,900,2040,1.1430573149857148,1.1430573149857148,1.1430573149857148,1.1430573149857148,2040,2040,2040,2040,
NEUTRAL,4,3,mid,4387,1.1427769023775602,3.0,1.0,0.4,0.5,900,1462,1.1427769023775602,1.1427769023775602,1.1427769023775602,1.1427769023775602,1462,1462,1462,1462,
NEUTRAL,21,6,low,392,1.142672347903738,3.0,1.0,0.4,0.5,900,131,1.142672347903738,1.142672347903738,1.142672347903738,1.142672347903738,131,131,131,131,
NEUTRAL,2,3,high,13190,1.142587919521158,3.0,1.0,0.4,0.5,900,4397,1.142587919521158,1.142587919521158,1.142587919521158,1.142587919521158,4397,4397,4397,4397,
TRENDBURST,18,3,low,6463,1.1419075039052868,3.0,1.0,0.4,0.5,900,2154,1.1419075039052868,1.1419075039052868,1.1419075039052868,1.1419075039052868,2154,2154,2154,2154,
TRENDBURST,20,0,xhigh,386,1.1416442460554195,3.0,1.0,0.4,0.5,900,129,1.1416442460554195,1.1416442460554195,1.1416442460554195,1.1416442460554195,129,129,129,129,
TRENDBURST,14,2,high,1704,1.1415349495481075,3.0,1.0,0.4,0.5,900,568,1.1415349495481075,1.1415349495481075,1.1415349495481075,1.1415349495481075,568,568,568,568,
SQUEEZE,1,3,mid,287,1.1414021904044904,3.0,1.0,0.4,0.5,900,96,1.1414021904044904,1.1414021904044904,1.1414021904044904,1.1414021904044904,96,96,96,96,
BREAKOUT,23,3,xhigh,823,1.141227676962092,3.0,1.0,0.4,0.5,900,274,1.141227676962092,1.141227676962092,1.141227676962092,1.141227676962092,274,274,274,274,
TRENDBURST,21,2,mid,1506,1.1409381977172,3.0,1.0,0.4,0.5,900,502,1.1409381977172,1.1409381977172,1.1409381977172,1.1409381977172,502,502,502,502,
DEAD,5,2,low,427,1.1392527971557893,3.0,1.0,0.4,0.5,900,142,1.1392527971557893,1.1392527971557893,1.1392527971557893,1.1392527971557893,142,142,142,142,
NEUTRAL,19,0,mid,5051,1.138399844885961,3.0,1.0,0.4,0.5,900,1684,1.138399844885961,1.138399844885961,1.138399844885961,1.138399844885961,1684,1684,1684,1684,
DEAD,22,1,mid,1012,1.1375856087232625,3.0,1.0,0.4,0.5,900,337,1.1375856087232625,1.1375856087232625,1.1375856087232625,1.1375856087232625,337,337,337,337,
BREAKOUT,11,4,mid,4833,1.136925764593215,3.0,1.0,0.4,0.5,900,1611,1.136925764593215,1.136925764593215,1.136925764593215,1.136925764593215,1611,1611,1611,1611,
BREAKOUT,16,1,mid,4049,1.1358839269308656,3.0,1.0,0.4,0.5,900,1350,1.1358839269308656,1.1358839269308656,1.1358839269308656,1.1358839269308656,1350,1350,1350,1350,
BREAKOUT,15,2,low,17514,1.1325924588138856,3.0,1.0,0.4,0.5,900,5838,1.1325924588138856,1.1325924588138856,1.1325924588138856,1.1325924588138856,5838,5838,5838,5838,
TRENDBURST,22,3,mid,2265,1.1320716993794766,3.0,1.0,0.4,0.5,900,755,1.1320716993794766,1.1320716993794766,1.1320716993794766,1.1320716993794766,755,755,755,755,
TRENDBURST,22,1,low,1574,1.131581862693814,3.0,1.0,0.4,0.5,900,525,1.131581862693814,1.131581862693814,1.131581862693814,1.131581862693814,525,525,525,525,
BREAKOUT,12,1,mid,4535,1.1307569907105968,3.0,1.0,0.4,0.5,900,1512,1.1307569907105968,1.1307569907105968,1.1307569907105968,1.1307569907105968,1512,1512,1512,1512,
BREAKOUT,21,4,mid,1097,1.1304383979475348,3.0,1.0,0.4,0.5,900,366,1.1304383979475348,1.1304383979475348,1.1304383979475348,1.1304383979475348,366,366,366,366,
BREAKOUT,17,2,low,14597,1.1295093179577131,3.0,1.0,0.4,0.5,900,4866,1.1295093179577131,1.1295093179577131,1.1295093179577131,1.1295093179577131,4866,4866,4866,4866,
NEUTRAL,6,3,low,14892,1.1294798081272703,3.0,1.0,0.4,0.5,900,4964,1.1294798081272703,1.1294798081272703,1.1294798081272703,1.1294798081272703,4964,4964,4964,4964,
BREAKOUT,0,2,high,8237,1.12927178581057,3.0,1.0,0.4,0.5,900,2746,1.12927178581057,1.12927178581057,1.12927178581057,1.12927178581057,2746,2746,2746,2746,
NEUTRAL,8,4,low,15463,1.128986494281782,3.0,1.0,0.4,0.5,900,5154,1.128986494281782,1.128986494281782,1.128986494281782,1.128986494281782,5154,5154,5154,5154,
BREAKOUT,3,4,mid,2464,1.1281713660851305,3.0,1.0,0.4,0.5,900,821,1.1281713660851305,1.1281713660851305,1.1281713660851305,1.1281713660851305,821,821,821,821,
TRENDBURST,3,0,mid,1323,1.1281345422569233,3.0,1.0,0.4,0.5,900,441,1.1281345422569233,1.1281345422569233,1.1281345422569233,1.1281345422569233,441,441,441,441,
BREAKOUT,14,1,high,7112,1.1267086663886512,3.0,1.0,0.4,0.5,900,2371,1.1267086663886512,1.1267086663886512,1.1267086663886512,1.1267086663886512,2371,2371,2371,2371,
TRENDBURST,20,0,mid,1786,1.1266975530658385,3.0,1.0,0.4,0.5,900,595,1.1266975530658385,1.1266975530658385,1.1266975530658385,1.1266975530658385,595,595,595,595,
BREAKOUT,10,1,mid,4458,1.1259402466869568,3.0,1.0,0.4,0.5,900,1486,1.1259402466869568,1.1259402466869568,1.1259402466869568,1.1259402466869568,1486,1486,1486,1486,
TRENDBURST,19,2,high,2222,1.1251233956467799,3.0,1.0,0.4,0.5,900,741,1.1251233956467799,1.1251233956467799,1.1251233956467799,1.1251233956467799,741,741,741,741,
BREAKOUT,9,3,low,16627,1.1250804715592015,3.0,1.0,0.4,0.5,900,5542,1.1250804715592015,1.1250804715592015,1.1250804715592015,1.1250804715592015,5542,5542,5542,5542,
TRENDBURST,21,1,mid,1519,1.1249840428502489,3.0,1.0,0.4,0.5,900,506,1.1249840428502489,1.1249840428502489,1.1249840428502489,1.1249840428502489,506,506,506,506,
SQUEEZE,9,2,low,875,1.1248561185789059,3.0,1.0,0.4,0.5,900,292,1.1248561185789059,1.1248561185789059,1.1248561185789059,1.1248561185789059,292,292,292,292,
TRENDBURST,1,0,low,6373,1.1241626318081153,3.0,1.0,0.4,0.5,900,2124,1.1241626318081153,1.1241626318081153,1.1241626318081153,1.1241626318081153,2124,2124,2124,2124,
TRENDBURST,10,4,mid,1478,1.1237076598335396,3.0,1.0,0.4,0.5,900,493,1.1237076598335396,1.1237076598335396,1.1237076598335396,1.1237076598335396,493,493,493,493,
NEUTRAL,14,1,high,9618,1.1236205972660502,3.0,1.0,0.4,0.5,900,3206,1.1236205972660502,1.1236205972660502,1.1236205972660502,1.1236205972660502,3206,3206,3206,3206,
NEUTRAL,4,1,xhigh,907,1.1233368711319565,3.0,1.0,0.4,0.5,900,302,1.1233368711319565,1.1233368711319565,1.1233368711319565,1.1233368711319565,302,302,302,302,
BREAKOUT,15,3,high,7077,1.1233021695757501,3.0,1.0,0.4,0.5,900,2359,1.1233021695757501,1.1233021695757501,1.1233021695757501,1.1233021695757501,2359,2359,2359,2359,
NEUTRAL,22,6,xhigh,5106,1.123076243451055,3.0,1.0,0.4,0.5,900,1702,1.123076243451055,1.123076243451055,1.123076243451055,1.123076243451055,1702,1702,1702,1702,
SQUEEZE,20,0,mid,1174,1.1228837126643199,3.0,1.0,0.4,0.5,900,391,1.1228837126643199,1.1228837126643199,1.1228837126643199,1.1228837126643199,391,391,391,391,
TRENDBURST,23,1,high,2424,1.121482111497661,3.0,1.0,0.4,0.5,900,808,1.121482111497661,1.121482111497661,1.121482111497661,1.121482111497661,808,808,808,808,
